ID de transação,É novo usuário?,Parceiro,Data da transação,Valor da compra,Comissão da compra,Cashback da compra
133811,FALSE,A,2025-08-17,161.27,16.13,8.06
131667,FALSE,C,2025-08-23,238.31,23.83,11.92
113348,TRUE,C,2025-09-10,336.24,33.62,16.81
120158,FALSE,A,2025-08-31,195.7,19.57,9.78
127570,TRUE,A,2025-08-08,468.97,46.9,23.45
137008,FALSE,A,2025-09-13,230.22,23.02,11.51
105909,TRUE,C,2025-08-30,506.64,50.66,25.33
145112,FALSE,C,2025-09-20,173.16,17.32,8.66
126511,TRUE,C,2025-08-14,421.25,42.12,21.06
125037,TRUE,A,2025-09-10,356.06,35.61,17.8
104332,FALSE,C,2025-08-12,223.62,22.36,11.18
140015,FALSE,C,2025-09-16,191.34,19.13,9.57
122771,FALSE,A,2025-08-06,188.5,18.85,9.43
134771,TRUE,A,2025-08-31,409.6,40.96,20.48
129398,TRUE,C,2025-08-12,476.81,47.68,23.84
121469,TRUE,C,2025-09-04,386.36,38.64,19.32
148942,FALSE,B,2025-09-30,168.21,16.82,8.41
127605,FALSE,C,2025-08-28,182.38,18.24,9.12
101119,FALSE,B,2025-09-06,182.36,18.24,9.12
113505,TRUE,C,2025-08-25,534.05,53.4,26.7
123522,FALSE,C,2025-08-19,193.65,19.37,9.68
130716,FALSE,C,2025-09-02,190.61,19.06,9.53
139852,FALSE,B,2025-09-30,156.87,15.69,7.84
136401,FALSE,C,2025-09-04,205.86,20.59,10.29
118046,FALSE,A,2025-09-04,222.06,22.21,11.1
107498,TRUE,B,2025-09-08,348.14,34.81,17.41
132843,TRUE,A,2025-09-14,528.19,52.82,26.41
148071,FALSE,C,2025-09-18,171.06,17.11,8.55
115946,TRUE,A,2025-08-16,401.44,40.14,20.07
107877,TRUE,C,2025-08-18,400.37,40.04,20.02
103185,FALSE,A,2025-08-04,180.61,18.06,9.03
134621,TRUE,A,2025-09-07,425.49,42.55,21.27
132818,FALSE,A,2025-08-04,196.45,19.64,9.82
136765,FALSE,C,2025-08-04,203.74,20.37,10.19
119822,FALSE,A,2025-08-08,157,15.7,7.85
147495,FALSE,C,2025-09-22,176.96,17.7,8.85
115477,FALSE,C,2025-08-13,194.59,19.46,9.73
148537,FALSE,A,2025-09-21,216.25,21.62,10.81
110230,FALSE,C,2025-08-25,242.12,24.21,12.11
146487,FALSE,C,2025-09-25,200.92,20.09,10.05
120505,FALSE,C,2025-08-23,187.11,18.71,9.36
127023,FALSE,A,2025-08-04,163.61,16.36,8.18
119209,FALSE,C,2025-08-05,176.05,17.6,8.8
135938,FALSE,A,2025-09-07,223.06,22.31,11.15
108177,FALSE,A,2025-08-21,263.22,26.32,13.16
137531,FALSE,A,2025-09-30,198.9,19.89,9.94
116396,FALSE,B,2025-08-02,241.49,24.15,12.07
104595,FALSE,B,2025-08-10,253.38,25.34,12.67
120950,TRUE,A,2025-08-09,450.88,45.09,22.54
147698,FALSE,C,2025-09-16,173.27,17.33,8.66
123725,FALSE,C,2025-09-04,216.6,21.66,10.83
106816,FALSE,A,2025-08-21,210.93,21.09,10.55
132411,FALSE,A,2025-09-11,213.81,21.38,10.69
114115,FALSE,B,2025-08-01,188.48,18.85,9.42
129460,FALSE,C,2025-08-30,186.4,18.64,9.32
117289,FALSE,B,2025-08-02,181.27,18.13,9.06
106862,FALSE,C,2025-08-22,220.97,22.1,11.05
139094,FALSE,B,2025-09-22,231.85,23.18,11.59
138509,FALSE,B,2025-09-22,173.21,17.32,8.66
149019,FALSE,C,2025-09-29,174.43,17.44,8.72
142462,FALSE,B,2025-09-19,215.14,21.51,10.76
120368,FALSE,C,2025-08-21,161.19,16.12,8.06
127839,FALSE,C,2025-08-11,246.97,24.7,12.35
142718,FALSE,A,2025-09-22,188.48,18.85,9.42
149114,FALSE,C,2025-09-19,213.86,21.39,10.69
145347,FALSE,A,2025-09-18,184.77,18.48,9.24
140141,FALSE,A,2025-09-28,182.74,18.27,9.14
100258,TRUE,C,2025-09-10,441.85,44.18,22.09
111029,FALSE,B,2025-08-27,195.08,19.51,9.75
119917,FALSE,A,2025-08-08,216.52,21.65,10.83
120310,FALSE,A,2025-09-04,247.14,24.71,12.36
140363,FALSE,A,2025-09-15,222.07,22.21,11.1
111259,FALSE,C,2025-08-23,186.91,18.69,9.35
123420,FALSE,B,2025-08-12,231.58,23.16,11.58
115378,FALSE,C,2025-09-13,188.49,18.85,9.42
115936,FALSE,B,2025-08-20,212.27,21.23,10.61
147340,FALSE,B,2025-09-30,194.48,19.45,9.72
149367,FALSE,C,2025-09-26,179.48,17.95,8.97
103518,TRUE,A,2025-08-26,384.62,38.46,19.23
104975,FALSE,C,2025-09-03,181.19,18.12,9.06
135632,FALSE,A,2025-09-12,214.68,21.47,10.73
143440,FALSE,B,2025-09-26,179.59,17.96,8.98
130466,FALSE,C,2025-09-02,184.15,18.42,9.21
127087,FALSE,B,2025-08-07,234.93,23.49,11.75
131259,TRUE,A,2025-08-15,438.69,43.87,21.93
113231,FALSE,A,2025-08-03,235.81,23.58,11.79
113824,FALSE,B,2025-08-20,200.36,20.04,10.02
136195,FALSE,C,2025-08-09,222.7,22.27,11.14
100526,FALSE,C,2025-08-15,203.04,20.3,10.15
137228,FALSE,B,2025-08-02,183.36,18.34,9.17
147878,FALSE,B,2025-09-15,216.6,21.66,10.83
101786,FALSE,B,2025-08-01,192.32,19.23,9.62
126664,FALSE,B,2025-08-31,215.64,21.56,10.78
116564,FALSE,A,2025-08-06,182.72,18.27,9.14
118307,FALSE,C,2025-08-08,169.89,16.99,8.49
137152,TRUE,C,2025-08-02,384.09,38.41,19.2
122344,FALSE,A,2025-09-14,198.33,19.83,9.92
138014,FALSE,A,2025-09-15,183.1,18.31,9.15
146316,FALSE,A,2025-09-25,188.27,18.83,9.41
116581,TRUE,A,2025-08-06,447.47,44.75,22.37
140018,FALSE,B,2025-09-23,176.45,17.64,8.82
128578,TRUE,A,2025-08-09,383.65,38.36,19.18
110824,FALSE,C,2025-09-05,211.97,21.2,10.6
122413,FALSE,A,2025-08-14,211.28,21.13,10.56
121005,FALSE,A,2025-09-05,188.25,18.82,9.41
105544,TRUE,A,2025-09-04,474.42,47.44,23.72
144559,FALSE,A,2025-09-30,242.48,24.25,12.12
118313,TRUE,A,2025-09-11,415.59,41.56,20.78
126422,FALSE,B,2025-08-18,215.41,21.54,10.77
143083,FALSE,A,2025-09-24,189.78,18.98,9.49
103553,FALSE,A,2025-08-30,173.89,17.39,8.69
134130,FALSE,B,2025-09-12,195.13,19.51,9.76
104719,FALSE,B,2025-08-13,225.04,22.5,11.25
109574,FALSE,A,2025-08-07,205.39,20.54,10.27
102907,FALSE,B,2025-08-01,159.29,15.93,7.96
100569,TRUE,A,2025-08-24,374.36,37.44,18.72
100924,TRUE,B,2025-09-02,365.99,36.6,18.3
139745,FALSE,C,2025-09-23,238.55,23.86,11.93
130131,FALSE,B,2025-08-24,198.46,19.85,9.92
117220,FALSE,A,2025-09-12,185.49,18.55,9.27
102793,FALSE,A,2025-08-15,190.97,19.1,9.55
116033,FALSE,A,2025-08-15,238.98,23.9,11.95
121944,FALSE,A,2025-08-27,162.09,16.21,8.1
124134,FALSE,A,2025-08-29,225.73,22.57,11.29
132856,FALSE,A,2025-08-08,202.53,20.25,10.13
130734,FALSE,C,2025-08-23,171.06,17.11,8.55
117995,FALSE,C,2025-08-15,230.79,23.08,11.54
112931,FALSE,B,2025-09-10,179.77,17.98,8.99
138871,FALSE,B,2025-09-27,233.97,23.4,11.7
111450,FALSE,A,2025-09-09,236.44,23.64,11.82
135195,FALSE,A,2025-08-15,198.82,19.88,9.94
136129,TRUE,B,2025-09-07,435.91,43.59,21.8
122810,FALSE,A,2025-08-14,167.74,16.77,8.39
126160,TRUE,B,2025-08-11,365.41,36.54,18.27
107511,FALSE,B,2025-08-22,219.1,21.91,10.96
127432,FALSE,B,2025-08-25,173,17.3,8.65
136867,TRUE,C,2025-09-06,469.69,46.97,23.48
133610,FALSE,B,2025-09-07,174.45,17.44,8.72
134825,FALSE,B,2025-08-19,226.03,22.6,11.3
141825,FALSE,B,2025-09-16,192.26,19.23,9.61
123776,FALSE,A,2025-08-04,206.9,20.69,10.34
107755,TRUE,B,2025-09-02,369.58,36.96,18.48
117138,TRUE,A,2025-08-15,397.58,39.76,19.88
145420,FALSE,C,2025-09-20,230.09,23.01,11.5
122286,FALSE,B,2025-09-03,174.24,17.42,8.71
107058,FALSE,B,2025-08-17,209.17,20.92,10.46
109276,FALSE,B,2025-08-09,197.41,19.74,9.87
105175,FALSE,A,2025-08-22,207.56,20.76,10.38
139065,FALSE,A,2025-09-17,188,18.8,9.4
137333,FALSE,C,2025-09-08,180.97,18.1,9.05
117556,TRUE,A,2025-08-26,363.61,36.36,18.18
140302,FALSE,C,2025-09-19,202.48,20.25,10.12
126695,FALSE,A,2025-09-04,233.46,23.35,11.67
137624,FALSE,A,2025-09-19,203.98,20.4,10.2
132371,TRUE,C,2025-08-14,350.73,35.07,17.54
141079,FALSE,A,2025-09-27,172.95,17.29,8.65
132331,FALSE,B,2025-08-17,173.83,17.38,8.69
112742,TRUE,B,2025-09-14,425.06,42.51,21.25
148545,FALSE,C,2025-09-30,174.29,17.43,8.71
124339,FALSE,A,2025-09-04,198.4,19.84,9.92
122309,FALSE,B,2025-08-24,182.47,18.25,9.12
148004,FALSE,A,2025-09-19,250.25,25.02,12.51
122036,FALSE,C,2025-08-23,197.54,19.75,9.88
131371,TRUE,C,2025-08-11,524.59,52.46,26.23
136089,FALSE,C,2025-08-03,199.42,19.94,9.97
134527,TRUE,A,2025-08-20,411.29,41.13,20.56
145300,FALSE,C,2025-09-16,196.35,19.64,9.82
132849,FALSE,C,2025-08-24,216.71,21.67,10.84
125948,FALSE,B,2025-08-22,195.88,19.59,9.79
121540,TRUE,C,2025-08-20,449.33,44.93,22.47
123938,FALSE,B,2025-08-27,182.07,18.21,9.1
124610,FALSE,B,2025-08-28,170.1,17.01,8.51
124294,FALSE,A,2025-08-27,268.29,26.83,13.41
103269,FALSE,B,2025-08-26,194.71,19.47,9.74
115209,FALSE,C,2025-09-04,170.41,17.04,8.52
126870,TRUE,B,2025-08-20,434.79,43.48,21.74
109438,FALSE,C,2025-08-15,218.34,21.83,10.92
117630,FALSE,B,2025-08-13,219.12,21.91,10.96
105997,FALSE,C,2025-08-05,215.7,21.57,10.78
100797,TRUE,C,2025-08-22,318.94,31.89,15.95
104393,TRUE,B,2025-08-06,472.44,47.24,23.62
110217,FALSE,A,2025-08-26,210.44,21.04,10.52
148765,FALSE,B,2025-09-18,198.85,19.89,9.94
110240,FALSE,B,2025-08-25,200.88,20.09,10.04
143245,FALSE,A,2025-09-20,199.06,19.91,9.95
149299,FALSE,C,2025-09-30,184.83,18.48,9.24
101735,TRUE,B,2025-08-04,386.09,38.61,19.3
102643,FALSE,B,2025-09-13,193.12,19.31,9.66
119722,FALSE,C,2025-08-25,166.47,16.65,8.32
124602,TRUE,B,2025-08-06,403.33,40.33,20.17
137692,FALSE,C,2025-09-16,202.27,20.23,10.11
115687,FALSE,C,2025-08-06,207.37,20.74,10.37
111404,FALSE,A,2025-09-03,232.35,23.24,11.62
133008,FALSE,B,2025-09-07,225.9,22.59,11.3
141348,FALSE,A,2025-09-15,203.32,20.33,10.17
100313,TRUE,C,2025-09-02,432.51,43.25,21.63
126918,FALSE,A,2025-08-02,213.89,21.39,10.69
142212,FALSE,C,2025-09-25,252.51,25.25,12.63
118428,FALSE,B,2025-08-31,164.07,16.41,8.2
134677,FALSE,A,2025-09-13,176.15,17.62,8.81
145514,FALSE,A,2025-09-22,230.18,23.02,11.51
135450,TRUE,B,2025-08-09,385.9,38.59,19.3
145405,FALSE,C,2025-09-27,189.45,18.94,9.47
116771,FALSE,B,2025-08-02,197.87,19.79,9.89
110881,FALSE,C,2025-08-10,207.9,20.79,10.4
130328,FALSE,B,2025-08-20,146.07,14.61,7.3
112252,FALSE,A,2025-09-07,197.13,19.71,9.86
126294,FALSE,A,2025-08-12,173.65,17.37,8.68
132157,FALSE,C,2025-08-06,210.84,21.08,10.54
104295,TRUE,C,2025-08-12,343.05,34.3,17.15
129614,FALSE,C,2025-09-14,180.46,18.05,9.02
105139,FALSE,B,2025-08-14,212.22,21.22,10.61
129141,TRUE,B,2025-08-20,339.26,33.93,16.96
113186,FALSE,C,2025-09-04,217.61,21.76,10.88
139045,FALSE,C,2025-09-22,195.73,19.57,9.79
138199,FALSE,C,2025-09-18,194.49,19.45,9.72
106793,FALSE,C,2025-08-03,186.14,18.61,9.31
125580,FALSE,C,2025-09-06,196.84,19.68,9.84
103775,TRUE,B,2025-08-13,377.93,37.79,18.9
101311,FALSE,B,2025-08-01,162.42,16.24,8.12
143162,FALSE,A,2025-09-26,210.3,21.03,10.52
120205,FALSE,A,2025-08-11,271.33,27.13,13.57
130854,FALSE,B,2025-09-14,171.95,17.2,8.6
129905,TRUE,A,2025-09-10,413.42,41.34,20.67
132683,FALSE,B,2025-08-11,194.62,19.46,9.73
124981,FALSE,A,2025-08-15,177.8,17.78,8.89
113159,FALSE,A,2025-09-10,253.93,25.39,12.7
117908,FALSE,B,2025-08-22,254.84,25.48,12.74
102513,TRUE,A,2025-08-12,395.13,39.51,19.76
115161,TRUE,B,2025-08-09,337.91,33.79,16.9
114026,FALSE,B,2025-08-07,193.19,19.32,9.66
100025,FALSE,A,2025-09-08,157.48,15.75,7.87
118566,TRUE,C,2025-08-03,391.59,39.16,19.58
134158,FALSE,C,2025-08-10,236.46,23.65,11.82
123508,FALSE,C,2025-08-07,158.7,15.87,7.94
104351,FALSE,A,2025-09-12,201.32,20.13,10.07
131027,FALSE,A,2025-08-07,190.29,19.03,9.51
107820,TRUE,A,2025-08-26,396.68,39.67,19.83
142092,FALSE,A,2025-09-22,253.09,25.31,12.65
105615,FALSE,C,2025-08-18,206.75,20.68,10.34
114803,FALSE,A,2025-08-01,172.24,17.22,8.61
114892,TRUE,C,2025-08-07,382.23,38.22,19.11
110359,FALSE,A,2025-08-11,233.24,23.32,11.66
120231,TRUE,C,2025-08-18,365.64,36.56,18.28
104363,FALSE,A,2025-09-11,234.86,23.49,11.74
107633,FALSE,B,2025-08-12,243.76,24.38,12.19
104199,FALSE,C,2025-09-13,166.08,16.61,8.3
140400,FALSE,C,2025-09-24,207.68,20.77,10.38
133773,FALSE,C,2025-08-19,215.36,21.54,10.77
108923,TRUE,B,2025-08-06,385.37,38.54,19.27
127645,FALSE,C,2025-08-09,217.22,21.72,10.86
137421,FALSE,C,2025-08-12,176.88,17.69,8.84
108467,FALSE,A,2025-09-01,187.5,18.75,9.38
129675,TRUE,C,2025-09-03,464.98,46.5,23.25
149684,TRUE,A,2025-09-15,316.97,31.7,15.85
129933,TRUE,C,2025-09-13,469.58,46.96,23.48
142086,TRUE,A,2025-09-20,329.27,32.93,16.46
145882,FALSE,C,2025-09-24,209.51,20.95,10.48
139131,FALSE,A,2025-09-27,224.04,22.4,11.2
147988,FALSE,B,2025-09-26,195.62,19.56,9.78
117297,TRUE,B,2025-09-14,395.53,39.55,19.78
100737,FALSE,A,2025-08-14,224.71,22.47,11.24
100923,FALSE,B,2025-08-28,243.78,24.38,12.19
135682,TRUE,C,2025-08-03,371.26,37.13,18.56
120557,TRUE,C,2025-09-04,479.47,47.95,23.97
146920,FALSE,A,2025-09-20,228.25,22.83,11.41
125932,FALSE,B,2025-08-23,258.76,25.88,12.94
108353,FALSE,C,2025-09-07,229.21,22.92,11.46
147060,FALSE,C,2025-09-28,182.16,18.22,9.11
117932,FALSE,B,2025-09-04,193.06,19.31,9.65
109431,TRUE,B,2025-08-08,382.19,38.22,19.11
137052,FALSE,A,2025-08-17,216.49,21.65,10.82
109603,FALSE,B,2025-08-02,240.98,24.1,12.05
119736,FALSE,C,2025-08-12,209.41,20.94,10.47
141582,FALSE,A,2025-09-20,189.67,18.97,9.48
132472,TRUE,A,2025-08-23,389.29,38.93,19.46
127318,FALSE,B,2025-08-29,198.04,19.8,9.9
126968,FALSE,A,2025-09-13,227.16,22.72,11.36
148966,FALSE,A,2025-09-23,204.11,20.41,10.21
140524,FALSE,C,2025-09-15,196.33,19.63,9.82
106918,TRUE,C,2025-08-18,410.03,41,20.5
136045,TRUE,B,2025-08-13,396.73,39.67,19.84
133412,FALSE,A,2025-08-31,212.34,21.23,10.62
104533,FALSE,B,2025-09-04,204.54,20.45,10.23
130709,TRUE,B,2025-08-07,413.47,41.35,20.67
113196,FALSE,A,2025-09-11,182.91,18.29,9.15
117362,FALSE,B,2025-08-09,256.3,25.63,12.82
100893,FALSE,A,2025-09-05,162,16.2,8.1
123613,FALSE,A,2025-09-01,205.26,20.53,10.26
103388,TRUE,C,2025-08-09,377.37,37.74,18.87
128763,TRUE,B,2025-08-05,461.15,46.12,23.06
101775,FALSE,C,2025-09-06,201.36,20.14,10.07
115054,FALSE,A,2025-08-22,216.27,21.63,10.81
125302,TRUE,A,2025-09-11,491.43,49.14,24.57
100026,FALSE,C,2025-08-07,165.88,16.59,8.29
138023,FALSE,B,2025-09-27,177.68,17.77,8.88
104916,FALSE,C,2025-08-10,209.23,20.92,10.46
105585,FALSE,A,2025-08-07,259.54,25.95,12.98
107882,TRUE,A,2025-08-05,360.31,36.03,18.02
126936,TRUE,A,2025-08-19,413.38,41.34,20.67
129436,FALSE,A,2025-09-03,235.52,23.55,11.78
145356,FALSE,A,2025-09-17,188.62,18.86,9.43
139704,FALSE,B,2025-09-17,179.67,17.97,8.98
130026,TRUE,C,2025-09-11,384.16,38.42,19.21
149913,FALSE,A,2025-09-19,157.9,15.79,7.9
122264,FALSE,B,2025-08-08,208.08,20.81,10.4
103277,TRUE,A,2025-08-31,490.42,49.04,24.52
101941,FALSE,B,2025-08-11,192.47,19.25,9.62
109053,FALSE,B,2025-08-13,201.99,20.2,10.1
144557,TRUE,A,2025-09-15,372.76,37.28,18.64
135274,FALSE,B,2025-08-20,213.95,21.4,10.7
124369,FALSE,C,2025-08-30,172.3,17.23,8.62
120753,FALSE,B,2025-09-13,197.63,19.76,9.88
135049,FALSE,C,2025-09-01,219.08,21.91,10.95
137570,FALSE,A,2025-09-29,225.39,22.54,11.27
119457,FALSE,B,2025-08-07,226.78,22.68,11.34
100612,FALSE,B,2025-08-29,170.81,17.08,8.54
112425,TRUE,C,2025-08-15,345.58,34.56,17.28
117156,TRUE,C,2025-08-20,416.41,41.64,20.82
130472,FALSE,B,2025-08-29,197.76,19.78,9.89
132419,FALSE,A,2025-09-12,213.06,21.31,10.65
144982,FALSE,A,2025-09-17,222.25,22.22,11.11
114258,FALSE,C,2025-09-10,212.31,21.23,10.62
141153,FALSE,B,2025-09-24,211.61,21.16,10.58
129105,TRUE,A,2025-08-24,439.75,43.98,21.99
141757,FALSE,C,2025-09-18,181.55,18.16,9.08
142899,FALSE,A,2025-09-16,188.16,18.82,9.41
124306,FALSE,A,2025-09-14,184.17,18.42,9.21
109519,FALSE,C,2025-09-01,200.66,20.07,10.03
101191,TRUE,C,2025-08-30,452.54,45.25,22.63
128337,FALSE,B,2025-09-01,154.41,15.44,7.72
133664,FALSE,A,2025-08-03,192.19,19.22,9.61
149626,FALSE,A,2025-09-16,216.69,21.67,10.83
107040,TRUE,C,2025-09-07,421.56,42.16,21.08
112283,TRUE,B,2025-09-07,374.82,37.48,18.74
116411,FALSE,B,2025-09-03,190.13,19.01,9.51
114692,FALSE,C,2025-08-23,223.78,22.38,11.19
118251,FALSE,A,2025-08-11,154.1,15.41,7.7
134384,FALSE,A,2025-08-12,191.3,19.13,9.57
146173,TRUE,B,2025-09-17,311.72,31.17,15.59
108483,FALSE,B,2025-09-01,200.99,20.1,10.05
139644,FALSE,B,2025-09-19,166.29,16.63,8.31
136574,FALSE,C,2025-08-13,211.94,21.19,10.6
125590,TRUE,A,2025-08-28,373.06,37.31,18.65
147038,FALSE,A,2025-09-18,197.83,19.78,9.89
147938,FALSE,B,2025-09-29,199.84,19.98,9.99
106832,FALSE,C,2025-08-03,231.56,23.16,11.58
146650,FALSE,B,2025-09-15,218.02,21.8,10.9
129729,FALSE,B,2025-09-06,211.43,21.14,10.57
137595,FALSE,C,2025-09-15,182.08,18.21,9.1
116641,FALSE,A,2025-08-25,211.52,21.15,10.58
146162,FALSE,B,2025-09-17,184.87,18.49,9.24
106486,FALSE,B,2025-08-09,209.75,20.98,10.49
100298,FALSE,A,2025-09-12,193.71,19.37,9.69
135522,FALSE,B,2025-08-30,191.96,19.2,9.6
145401,FALSE,B,2025-09-20,203.29,20.33,10.16
145678,FALSE,A,2025-09-27,187.93,18.79,9.4
104180,FALSE,B,2025-08-07,184.2,18.42,9.21
139062,FALSE,C,2025-09-29,179.77,17.98,8.99
143519,FALSE,B,2025-09-20,195.12,19.51,9.76
127464,FALSE,A,2025-08-14,188.13,18.81,9.41
127460,FALSE,C,2025-08-21,158.05,15.81,7.9
135323,FALSE,B,2025-08-23,189.4,18.94,9.47
149774,FALSE,C,2025-09-19,169.25,16.92,8.46
119332,FALSE,C,2025-09-11,221.77,22.18,11.09
116007,TRUE,C,2025-09-01,355.79,35.58,17.79
110406,TRUE,B,2025-08-16,382.61,38.26,19.13
115039,FALSE,B,2025-08-16,165.74,16.57,8.29
147279,FALSE,A,2025-09-19,137.65,13.76,6.88
140940,FALSE,A,2025-09-15,181.5,18.15,9.08
103693,FALSE,A,2025-08-07,186.18,18.62,9.31
105596,FALSE,B,2025-08-21,188.57,18.86,9.43
106685,FALSE,C,2025-08-16,207.01,20.7,10.35
111392,TRUE,C,2025-08-15,530.48,53.05,26.52
134093,TRUE,A,2025-09-01,425.58,42.56,21.28
131394,FALSE,C,2025-09-06,151.28,15.13,7.56
109522,TRUE,B,2025-08-19,268.76,26.88,13.44
109669,TRUE,A,2025-08-16,373.21,37.32,18.66
110251,FALSE,C,2025-08-03,205.45,20.54,10.27
100314,TRUE,A,2025-09-14,427.76,42.78,21.39
147036,FALSE,A,2025-09-17,218.44,21.84,10.92
132190,FALSE,B,2025-09-05,142.1,14.21,7.1
130217,FALSE,C,2025-08-18,200.5,20.05,10.02
128656,TRUE,A,2025-08-17,340.47,34.05,17.02
115853,FALSE,B,2025-08-27,186.32,18.63,9.32
108510,TRUE,A,2025-08-27,348.33,34.83,17.42
104752,TRUE,B,2025-09-02,389.07,38.91,19.45
104009,FALSE,A,2025-08-20,229.57,22.96,11.48
123105,FALSE,A,2025-08-27,254.26,25.43,12.71
107325,FALSE,A,2025-08-15,218.06,21.81,10.9
107020,FALSE,B,2025-08-31,223.24,22.32,11.16
140029,FALSE,B,2025-09-24,240.34,24.03,12.02
115929,FALSE,A,2025-08-03,243.4,24.34,12.17
102979,TRUE,C,2025-08-28,349.79,34.98,17.49
112984,TRUE,B,2025-08-20,395.35,39.54,19.77
110318,TRUE,B,2025-09-01,446.92,44.69,22.35
101837,FALSE,C,2025-08-02,261.71,26.17,13.09
110804,TRUE,B,2025-08-20,400.22,40.02,20.01
105879,FALSE,A,2025-09-09,183.28,18.33,9.16
109007,FALSE,B,2025-08-26,233,23.3,11.65
121932,FALSE,A,2025-09-05,199.65,19.97,9.98
129951,FALSE,A,2025-09-10,210.01,21,10.5
132297,TRUE,B,2025-08-12,460.68,46.07,23.03
103552,FALSE,B,2025-08-31,175.49,17.55,8.77
129809,TRUE,A,2025-08-23,406.97,40.7,20.35
104757,TRUE,C,2025-09-01,341.85,34.18,17.09
109852,TRUE,A,2025-08-05,357.39,35.74,17.87
114417,FALSE,A,2025-08-08,240.1,24.01,12
149563,FALSE,A,2025-09-19,189.99,19,9.5
116840,FALSE,A,2025-08-27,233.93,23.39,11.7
125954,FALSE,B,2025-08-13,168.29,16.83,8.41
119346,FALSE,A,2025-08-16,183.15,18.32,9.16
145038,FALSE,C,2025-09-29,135.64,13.56,6.78
117260,FALSE,B,2025-08-30,214.12,21.41,10.71
111335,FALSE,B,2025-09-03,198.21,19.82,9.91
100898,FALSE,A,2025-09-13,184.29,18.43,9.21
146053,FALSE,C,2025-09-16,201.81,20.18,10.09
134719,FALSE,B,2025-08-28,183.37,18.34,9.17
122093,FALSE,C,2025-08-12,171.75,17.18,8.59
105135,TRUE,C,2025-08-26,372.9,37.29,18.64
113983,FALSE,C,2025-08-08,209.21,20.92,10.46
123684,TRUE,C,2025-08-31,415.78,41.58,20.79
119191,FALSE,A,2025-08-24,248.83,24.88,12.44
130887,FALSE,C,2025-09-12,204.94,20.49,10.25
140939,FALSE,A,2025-09-26,185.01,18.5,9.25
107826,FALSE,C,2025-09-04,197.03,19.7,9.85
128146,FALSE,A,2025-08-29,156.34,15.63,7.82
148247,FALSE,B,2025-09-28,189.57,18.96,9.48
126640,TRUE,C,2025-09-09,380.56,38.06,19.03
125586,FALSE,B,2025-08-21,159,15.9,7.95
106204,FALSE,B,2025-08-11,202.17,20.22,10.11
101576,FALSE,A,2025-08-25,199.66,19.97,9.98
139252,FALSE,B,2025-09-22,238.36,23.84,11.92
140525,FALSE,B,2025-09-27,195.02,19.5,9.75
104813,TRUE,B,2025-08-02,483.35,48.34,24.17
142875,FALSE,A,2025-09-17,206.42,20.64,10.32
122475,TRUE,C,2025-09-14,474.72,47.47,23.74
130446,TRUE,C,2025-08-15,418.99,41.9,20.95
148587,TRUE,B,2025-09-22,355.64,35.56,17.78
135307,TRUE,C,2025-09-03,405.23,40.52,20.26
116721,FALSE,A,2025-08-30,206.06,20.61,10.3
149734,FALSE,B,2025-09-19,207.87,20.79,10.39
142567,FALSE,A,2025-09-18,189.61,18.96,9.48
138611,FALSE,B,2025-09-22,180.2,18.02,9.01
146671,FALSE,B,2025-09-28,193.99,19.4,9.7
101875,TRUE,B,2025-08-07,347.16,34.72,17.36
126194,FALSE,B,2025-09-10,186.22,18.62,9.31
131179,FALSE,A,2025-08-16,203.68,20.37,10.18
142594,FALSE,C,2025-09-22,182.37,18.24,9.12
104383,FALSE,A,2025-08-27,227.07,22.71,11.35
129231,FALSE,A,2025-08-05,203.65,20.37,10.18
117712,FALSE,A,2025-08-12,224.09,22.41,11.2
138142,FALSE,C,2025-09-27,225.12,22.51,11.26
148795,FALSE,A,2025-09-19,222.34,22.23,11.12
137137,FALSE,B,2025-08-26,256.32,25.63,12.82
133220,FALSE,C,2025-08-08,175.77,17.58,8.79
108655,FALSE,C,2025-08-23,198.19,19.82,9.91
113982,TRUE,B,2025-09-10,319.35,31.94,15.97
147227,FALSE,B,2025-09-30,238.06,23.81,11.9
141801,FALSE,A,2025-09-26,246.29,24.63,12.31
113499,FALSE,B,2025-09-03,187.88,18.79,9.39
120745,FALSE,A,2025-09-10,217.59,21.76,10.88
129373,FALSE,A,2025-09-03,230.32,23.03,11.52
131813,TRUE,B,2025-08-19,343.31,34.33,17.17
111626,TRUE,B,2025-08-22,347.62,34.76,17.38
102340,FALSE,B,2025-08-20,165.93,16.59,8.3
121309,TRUE,B,2025-08-08,376.23,37.62,18.81
136362,FALSE,C,2025-08-23,186.74,18.67,9.34
122048,FALSE,B,2025-08-14,232.41,23.24,11.62
108402,FALSE,B,2025-08-26,213.16,21.32,10.66
139756,FALSE,C,2025-09-28,223.95,22.4,11.2
129257,FALSE,A,2025-08-10,171.69,17.17,8.58
130665,TRUE,C,2025-08-02,477.37,47.74,23.87
120088,TRUE,C,2025-08-17,352.81,35.28,17.64
125130,FALSE,C,2025-08-16,205.85,20.58,10.29
102828,TRUE,C,2025-09-02,315.56,31.56,15.78
128711,FALSE,A,2025-09-08,172.48,17.25,8.62
105923,FALSE,B,2025-08-16,197.47,19.75,9.87
127771,TRUE,B,2025-09-03,347.36,34.74,17.37
115877,TRUE,A,2025-09-05,499.16,49.92,24.96
103962,FALSE,B,2025-09-11,189.75,18.98,9.49
